| TDF                                        | public    | Predefined                   | Lorg/apache/commons/csv/CSVFormat$Predefined;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:754:9:754:26                                | Predefined                                |
| TDF                                        | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1138:5:1139:90                              | CSVFormat                                 |
| TDF                                        | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1138:5:1139:90                              | CSVFormat                                 |
| TDF                                        | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1138:5:1139:90                              | CSVFormat                                 |
| RFC4180                                    | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1120:5:1120:97                              | CSVFormat                                 |
| RFC4180                                    | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1120:5:1120:97                              | CSVFormat                                 |
| RFC4180                                    | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1120:5:1120:97                              | CSVFormat                                 |
| POSTGRESQL_TEXT                            | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1094:5:1103:29                              | CSVFormat                                 |
| POSTGRESQL_TEXT                            | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1094:5:1103:29                              | CSVFormat                                 |
| POSTGRESQL_TEXT                            | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1094:5:1103:29                              | CSVFormat                                 |
| POSTGRESQL_CSV                             | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1059:5:1068:29                              | CSVFormat                                 |
| POSTGRESQL_CSV                             | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1059:5:1068:29                              | CSVFormat                                 |
| POSTGRESQL_CSV                             | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1059:5:1068:29                              | CSVFormat                                 |
| ORACLE                                     | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1024:5:1034:29                              | CSVFormat                                 |
| ORACLE                                     | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1024:5:1034:29                              | CSVFormat                                 |
| ORACLE                                     | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:1024:5:1034:29                              | CSVFormat                                 |
| MYSQL                                      | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:989:5:998:29                                | CSVFormat                                 |
| MYSQL                                      | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:989:5:998:29                                | CSVFormat                                 |
| MYSQL                                      | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:989:5:998:29                                | CSVFormat                                 |
| MONGODB_TSV                                | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:956:5:963:29                                | CSVFormat                                 |
| MONGODB_TSV                                | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:956:5:963:29                                | CSVFormat                                 |
| MONGODB_TSV                                | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:956:5:963:29                                | CSVFormat                                 |
| MONGODB_CSV                                | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:924:5:931:29                                | CSVFormat                                 |
| MONGODB_CSV                                | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:924:5:931:29                                | CSVFormat                                 |
| MONGODB_CSV                                | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:924:5:931:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD_CSV                        | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:894:5:899:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD_CSV                        | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:894:5:899:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD_CSV                        | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:894:5:899:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD                            | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:864:5:870:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD                            | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:864:5:870:29                                | CSVFormat                                 |
| INFORMIX_UNLOAD                            | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:864:5:870:29                                | CSVFormat                                 |
| EXCEL                                      | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:839:5:840:98                                | CSVFormat                                 |
| EXCEL                                      | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:839:5:840:98                                | CSVFormat                                 |
| EXCEL                                      | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:839:5:840:98                                | CSVFormat                                 |
| DEFAULT                                    | public    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:787:5:808:26                                | CSVFormat                                 |
| DEFAULT                                    | static    | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:787:5:808:26                                | CSVFormat                                 |
| DEFAULT                                    | final     | CSVFormat                    | Lorg/apache/commons/csv/CSVFormat;                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVFormat.java:787:5:808:26                                | CSVFormat                                 |
| Phone                                      | public    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:62:9:62:13                              | Header                                    |
| Phone                                      | static    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:62:9:62:13                              | Header                                    |
| Phone                                      | final     | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:62:9:62:13                              | Header                                    |
| Email                                      | public    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:61:9:61:13                              | Header                                    |
| Email                                      | static    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:61:9:61:13                              | Header                                    |
| Email                                      | final     | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:61:9:61:13                              | Header                                    |
| Name                                       | public    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:60:9:60:12                              | Header                                    |
| Name                                       | static    | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:60:9:60:12                              | Header                                    |
| Name                                       | final     | Header                       | Lorg/apache/commons/csv/CSVFormatTest$Header;            | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVFormatTest.java:60:9:60:12                              | Header                                    |
| headerNames                                | final     | List<String>                 | Ljava/util/List;                                         | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:200:9:200:39                                | Headers                                   |
| headerMap                                  | final     | Map<String,Integer>          | Ljava/util/Map;                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/CSVParser.java:197:9:197:45                                | Headers                                   |
| nfr                                        | public    | NonFunctionalRequirementRule | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVParser_ESTest_scaffolding.java:38:3:39:131              | CSVParser_ESTest_scaffolding              |
| nfr                                        | public    | NonFunctionalRequirementRule | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVPrinter_ESTest_scaffolding.java:37:3:38:131             | CSVPrinter_ESTest_scaffolding             |
| nfr                                        | public    | NonFunctionalRequirementRule | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/test/java/org/apache/commons/csv/CSVRecord_ESTest_scaffolding.java:37:3:38:131              | CSVRecord_ESTest_scaffolding              |
| US                                         | static    | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:80:5:80:30                                  | Constants                                 |
| US                                         | final     | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:80:5:80:30                                  | Constants                                 |
| UNDEFINED                                  | static    | int                          | I                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:77:5:77:36                                  | Constants                                 |
| UNDEFINED                                  | final     | int                          | I                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:77:5:77:36                                  | Constants                                 |
| TAB                                        | static    | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:74:5:74:33                                  | Constants                                 |
| TAB                                        | final     | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:74:5:74:33                                  | Constants                                 |
| SQL_NULL_STRING                            | static    | String                       | Ljava/lang/String;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:72:5:72:48                                  | Constants                                 |
| SQL_NULL_STRING                            | final     | String                       | Ljava/lang/String;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:72:5:72:48                                  | Constants                                 |
| SP                                         | static    | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:70:5:70:31                                  | Constants                                 |
| SP                                         | final     | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:70:5:70:31                                  | Constants                                 |
| RS                                         | static    | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:68:5:68:30                                  | Constants                                 |
| RS                                         | final     | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:68:5:68:30                                  | Constants                                 |
| PIPE                                       | static    | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:65:5:65:33                                  | Constants                                 |
| PIPE                                       | final     | char                         | C                                                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:65:5:65:33                                  | Constants                                 |
| PARAGRAPH_SEPARATOR                        | static    | String                       | Ljava/lang/String;                                       | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/commons-csv/src/main/java/org/apache/commons/csv/Constants.java:63:5:63:55                                  | Constants                                 |
