| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/BigMoney_ESTest_scaffolding.java:34:3:35:131                        | BigMoney_ESTest_scaffolding                        |
| JPY                              | public  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:107:5:107:54                                      | CurrencyUnit                                       |
| JPY                              | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:107:5:107:54                                      | CurrencyUnit                                       |
| JPY                              | static  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:107:5:107:54                                      | CurrencyUnit                                       |
| EUR                              | public  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:104:5:104:54                                      | CurrencyUnit                                       |
| EUR                              | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:104:5:104:54                                      | CurrencyUnit                                       |
| EUR                              | static  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:104:5:104:54                                      | CurrencyUnit                                       |
| USD                              | public  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:101:5:101:54                                      | CurrencyUnit                                       |
| USD                              | final   | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:101:5:101:54                                      | CurrencyUnit                                       |
| USD                              | static  | CurrencyUnit                           | Lorg/joda/money/CurrencyUnit;                                   | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/CurrencyUnit.java:101:5:101:54                                      | CurrencyUnit                                       |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/CurrencyUnitDataProvider_ESTest_scaffolding.java:33:3:34:131        | CurrencyUnitDataProvider_ESTest_scaffolding        |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/CurrencyUnit_ESTest_scaffolding.java:33:3:34:131                    | CurrencyUnit_ESTest_scaffolding                    |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/DefaultCurrencyUnitDataProvider_ESTest_scaffolding.java:33:3:34:131 | DefaultCurrencyUnitDataProvider_ESTest_scaffolding |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/IllegalCurrencyException_ESTest_scaffolding.java:33:3:34:131        | IllegalCurrencyException_ESTest_scaffolding        |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/MoneyUtils_ESTest_scaffolding.java:33:3:34:131                      | MoneyUtils_ESTest_scaffolding                      |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/Money_ESTest_scaffolding.java:34:3:35:131                           | Money_ESTest_scaffolding                           |
| CURRENCY_UNIT                    | final   | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:45:5:45:42                                                 | Ser                                                |
| CURRENCY_UNIT                    | static  | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:45:5:45:42                                                 | Ser                                                |
| MONEY                            | final   | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:42:5:42:34                                                 | Ser                                                |
| MONEY                            | static  | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:42:5:42:34                                                 | Ser                                                |
| BIG_MONEY                        | final   | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:39:5:39:38                                                 | Ser                                                |
| BIG_MONEY                        | static  | byte                                   | B                                                               | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/Ser.java:39:5:39:38                                                 | Ser                                                |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/Ser_ESTest_scaffolding.java:33:3:34:131                             | Ser_ESTest_scaffolding                             |
| BEFORE_DECIMAL_POINT             | public  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:35:5:35:24                                | GroupingStyle                                      |
| BEFORE_DECIMAL_POINT             | final   | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:35:5:35:24                                | GroupingStyle                                      |
| BEFORE_DECIMAL_POINT             | static  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:35:5:35:24                                | GroupingStyle                                      |
| FULL                             | public  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:33:5:33:8                                 | GroupingStyle                                      |
| FULL                             | final   | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:33:5:33:8                                 | GroupingStyle                                      |
| FULL                             | static  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:33:5:33:8                                 | GroupingStyle                                      |
| NONE                             | public  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:31:5:31:8                                 | GroupingStyle                                      |
| NONE                             | final   | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:31:5:31:8                                 | GroupingStyle                                      |
| NONE                             | static  | GroupingStyle                          | Lorg/joda/money/format/GroupingStyle;                           | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/GroupingStyle.java:31:5:31:8                                 | GroupingStyle                                      |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/LiteralPrinterParser_ESTest_scaffolding.java:33:3:34:131     | LiteralPrinterParser_ESTest_scaffolding            |
| LOCALIZED_NO_GROUPING            | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:110:5:111:95                           | MoneyAmountStyle                                   |
| LOCALIZED_NO_GROUPING            | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:110:5:111:95                           | MoneyAmountStyle                                   |
| LOCALIZED_NO_GROUPING            | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:110:5:111:95                           | MoneyAmountStyle                                   |
| LOCALIZED_GROUPING               | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:103:5:104:95                           | MoneyAmountStyle                                   |
| LOCALIZED_GROUPING               | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:103:5:104:95                           | MoneyAmountStyle                                   |
| LOCALIZED_GROUPING               | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:103:5:104:95                           | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_NO_GROUPING  | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:96:5:97:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_NO_GROUPING  | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:96:5:97:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_NO_GROUPING  | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:96:5:97:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_SPACE | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:89:5:90:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_SPACE | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:89:5:90:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_SPACE | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:89:5:90:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_DOT   | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:82:5:83:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_DOT   | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:82:5:83:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_COMMA_GROUP3_DOT   | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:82:5:83:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_NO_GROUPING  | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:75:5:76:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_NO_GROUPING  | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:75:5:76:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_NO_GROUPING  | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:75:5:76:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:68:5:69:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:68:5:69:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_SPACE | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:68:5:69:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | public  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:61:5:62:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | final   | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:61:5:62:98                             | MoneyAmountStyle                                   |
| ASCII_DECIMAL_POINT_GROUP3_COMMA | static  | MoneyAmountStyle                       | Lorg/joda/money/format/MoneyAmountStyle;                        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyAmountStyle.java:61:5:62:98                             | MoneyAmountStyle                                   |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MoneyFormatException_ESTest_scaffolding.java:33:3:34:131     | MoneyFormatException_ESTest_scaffolding            |
| LOCALIZED_SYMBOL                 | public  | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:385:9:385:24                      | SingletonPrinters                                  |
| LOCALIZED_SYMBOL                 | final   | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:385:9:385:24                      | SingletonPrinters                                  |
| LOCALIZED_SYMBOL                 | static  | SingletonPrinters                      | Lorg/joda/money/format/MoneyFormatterBuilder$SingletonPrinters; | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:385:9:385:24                      | SingletonPrinters                                  |
| NUMERIC_CODE                     | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:344:9:369:9                       | Singletons                                         |
| NUMERIC_CODE                     | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:344:9:369:9                       | Singletons                                         |
| NUMERIC_CODE                     | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:344:9:369:9                       | Singletons                                         |
| NUMERIC_3_CODE                   | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:321:9:343:9                       | Singletons                                         |
| NUMERIC_3_CODE                   | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:321:9:343:9                       | Singletons                                         |
| NUMERIC_3_CODE                   | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:321:9:343:9                       | Singletons                                         |
| CODE                             | public  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:298:9:320:9                       | Singletons                                         |
| CODE                             | final   | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:298:9:320:9                       | Singletons                                         |
| CODE                             | static  | Singletons                             | Lorg/joda/money/format/MoneyFormatterBuilder$Singletons;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/format/MoneyFormatterBuilder.java:298:9:320:9                       | Singletons                                         |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MoneyFormatterBuilder_ESTest_scaffolding.java:33:3:34:131    | MoneyFormatterBuilder_ESTest_scaffolding           |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MoneyFormatter_ESTest_scaffolding.java:33:3:34:131           | MoneyFormatter_ESTest_scaffolding                  |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MoneyParseContext_ESTest_scaffolding.java:33:3:34:131        | MoneyParseContext_ESTest_scaffolding               |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MoneyPrintContext_ESTest_scaffolding.java:33:3:34:131        | MoneyPrintContext_ESTest_scaffolding               |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/MultiPrinterParser_ESTest_scaffolding.java:33:3:34:131       | MultiPrinterParser_ESTest_scaffolding              |
| nfr                              | public  | NonFunctionalRequirementRule           | Lorg/evosuite/runtime/vnet/NonFunctionalRequirementRule;        | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/test/java/org/joda/money/format/SignedPrinterParser_ESTest_scaffolding.java:33:3:34:131      | SignedPrinterParser_ESTest_scaffolding             |
| amount                           | final   | BigDecimal                             | Ljava/math/BigDecimal;                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/BigMoney.java:60:5:60:36                                            | BigMoney                                           |
| amount                           | private | BigDecimal                             | Ljava/math/BigDecimal;                                          | file:///home/ali/Documents/AlphaTrans/java_projects/cleaned_final_projects_evosuite/joda-money/src/main/java/org/joda/money/BigMoney.java:60:5:60:36                                            | BigMoney                                           |
